,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
124,62,0,baya,1.10418,-1.33446,38.0563,VID_20220324_131950_F0.png,1008,486,28.4051,0.88843,0.890594,1007.98,485.618,0.382755,982.248,514.635,,
125,62,1,baya,1.10418,-1.33446,38.0563,VID_20220324_131950_F-1.png,834,540,24.7512,0.794741,0.786986,834.03,540.497,0.49763,800.948,545.217,,
126,63,0,baya,0.817242,0.0123354,37.4141,VID_20220324_131950_F0.png,997,536,24.5025,0.0,4.56767e-41,996.963,536.349,0.350989,955.914,535.771,,
127,63,1,baya,0.817242,0.0123354,37.4141,VID_20220324_131950_F-1.png,815,584,19.3252,1.45407e+18,4.56767e-41,815.061,583.516,0.487646,781.519,587.173,,
0,0,0,keypoint,7.84913,-2.59825,31.4697,VID_20220324_130645_F0.png,1352,416,0.0,0.0,0.0,1346.52,417.539,5.69563,1300.18,431.852,,
1,0,1,keypoint,7.84913,-2.59825,31.4697,VID_20220324_130645_F-1.png,1395,402,0.0,0.0,0.0,1388.18,403.741,7.03584,1421.0,407.266,,
2,1,0,keypoint,7.76889,-0.504278,31.6034,VID_20220324_130645_F0.png,1346,513,0.0,0.0,0.0,1341.0,513.006,5.00477,1292.5,515.944,,
3,1,1,keypoint,7.76889,-0.504278,31.6034,VID_20220324_130645_F-1.png,1390,467,0.0,0.0,0.0,1383.53,468.222,6.58056,1416.35,469.03,,
4,2,0,keypoint,9.08469,-0.328472,30.1517,VID_20220324_130645_F0.png,1434,520,0.0,0.0,0.0,1426.2,520.262,7.80055,1375.3,521.98,,
5,2,1,keypoint,9.08469,-0.328472,30.1517,VID_20220324_130645_F-1.png,1459,471,0.0,0.0,0.0,1450.33,471.833,8.71332,1483.35,472.531,,
6,3,0,keypoint,9.15465,-2.44309,30.0247,VID_20220324_130645_F0.png,1440,417,0.0,0.0,0.0,1431.74,419.251,8.56114,1382.31,431.56,,
7,3,1,keypoint,9.15465,-2.44309,30.0247,VID_20220324_130645_F-1.png,1464,405,0.0,0.0,0.0,1455.04,406.33,9.06007,1488.05,410.035,,
8,4,0,keypoint,7.73241,0.106285,31.6174,VID_20220324_130645_F0.png,1344,541,0.0,0.0,0.0,1339.06,540.695,4.95363,1290.48,540.072,,
9,4,1,keypoint,7.73241,0.106285,31.6174,VID_20220324_130645_F-1.png,1389,486,0.0,0.0,0.0,1382.61,486.932,6.45657,1415.39,486.946,,
10,5,0,keypoint,7.67342,2.21706,31.8105,VID_20220324_130645_F0.png,1339,637,0.0,0.0,0.0,1333.93,635.771,5.21912,1287.54,623.264,,
11,5,1,keypoint,7.67342,2.21706,31.8105,VID_20220324_130645_F-1.png,1383,551,0.0,0.0,0.0,1376.85,550.702,6.15344,1409.26,548.038,,
12,6,0,keypoint,9.00469,2.38131,30.3482,VID_20220324_130645_F0.png,1427,650,0.0,0.0,0.0,1419.16,648.341,8.01421,1370.23,636.267,,
13,6,1,keypoint,9.00469,2.38131,30.3482,VID_20220324_130645_F-1.png,1452,555,0.0,0.0,0.0,1443.61,554.43,8.41389,1476.18,551.342,,
14,7,0,keypoint,9.06466,0.265917,30.2091,VID_20220324_130645_F0.png,1432,549,0.0,0.0,0.0,1424.31,548.493,7.71089,1373.48,547.102,,
