,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
72,36,0,keypoint,-6.4175,7.07937,42.6327,VID_20220324_124708_F0.png,731,776,0.0,0.0,0.0,732.201,773.88,2.43602,756.398,748.972,,
73,36,1,keypoint,-6.4175,7.07937,42.6327,VID_20220324_124708_F-1.png,934,826,0.0,0.0,0.0,933.884,824.502,1.50238,967.792,818.379,,
74,37,0,keypoint,-6.48603,9.17726,42.56,VID_20220324_124708_F0.png,728,847,0.0,0.0,0.0,729.333,844.937,2.45571,750.162,817.436,,
75,37,1,keypoint,-6.48603,9.17726,42.56,VID_20220324_124708_F-1.png,939,896,0.0,0.0,0.0,938.668,891.867,4.1464,972.232,884.338,,
76,38,0,keypoint,-4.51356,9.25863,42.4122,VID_20220324_124708_F0.png,799,852,0.0,0.0,0.0,799.951,848.765,3.37232,815.821,818.388,,
77,38,1,keypoint,-4.51356,9.25863,42.4122,VID_20220324_124708_F-1.png,996,883,0.0,0.0,0.0,995.254,880.399,2.7064,1027.98,872.848,,
78,39,0,keypoint,-4.47234,7.13041,42.4525,VID_20220324_124708_F0.png,801,778,0.0,0.0,0.0,801.598,776.614,1.50908,820.823,748.013,,
79,39,1,keypoint,-4.47234,7.13041,42.4525,VID_20220324_124708_F-1.png,991,816,0.0,0.0,0.0,990.491,814.013,2.05081,1023.61,807.896,,
80,40,0,keypoint,-15.6192,-8.72677,36.8402,VID_20220324_124708_F0.png,304,191,0.0,0.0,0.0,312.199,196.357,9.79395,348.596,215.334,,
81,40,1,keypoint,-15.6192,-8.72677,36.8402,VID_20220324_124708_F-1.png,696,280,0.0,0.0,0.0,697.451,281.648,2.19613,743.08,286.8,,
82,41,0,keypoint,-15.7559,-6.70108,37.3217,VID_20220324_124708_F0.png,308,275,0.0,0.0,0.0,314.973,278.531,7.81597,352.845,293.561,,
83,41,1,keypoint,-15.7559,-6.70108,37.3217,VID_20220324_124708_F-1.png,688,370,0.0,0.0,0.0,689.136,370.703,1.33543,734.383,374.094,,
84,42,0,keypoint,-13.7641,-6.58638,37.4023,VID_20220324_124708_F0.png,393,281,0.0,0.0,0.0,398.166,283.481,5.73103,435.21,300.022,,
85,42,1,keypoint,-13.7641,-6.58638,37.4023,VID_20220324_124708_F-1.png,766,373,0.0,0.0,0.0,766.477,373.906,1.02335,810.077,377.332,,
86,43,0,keypoint,-13.6262,-8.61546,36.8645,VID_20220324_124708_F0.png,390,197,0.0,0.0,0.0,395.666,200.909,6.8833,430.883,221.687,,
87,43,1,keypoint,-13.6262,-8.61546,36.8645,VID_20220324_124708_F-1.png,776,286,0.0,0.0,0.0,776.717,287.69,1.83535,820.705,292.876,,
88,44,0,keypoint,-16.1202,-0.79383,38.5398,VID_20220324_124708_F0.png,315,506,0.0,0.0,0.0,320.949,506.354,5.9592,360.755,508.183,,
89,44,1,keypoint,-16.1202,-0.79383,38.5398,VID_20220324_124708_F-1.png,670,619,0.0,0.0,0.0,671.063,618.467,1.18941,715.009,616.988,,
90,45,0,keypoint,-16.2345,1.29464,38.8738,VID_20220324_124708_F0.png,316,584,0.0,0.0,0.0,321.951,583.61,5.96416,361.339,580.679,,
91,45,1,keypoint,-16.2345,1.29464,38.8738,VID_20220324_124708_F-1.png,666,704,0.0,0.0,0.0,667.408,702.678,1.93122,710.859,699.571,,
92,46,0,keypoint,-14.2375,1.42608,38.8616,VID_20220324_124708_F0.png,396,589,0.0,0.0,0.0,400.683,588.473,4.71264,440.011,584.797,,
93,46,1,keypoint,-14.2375,1.42608,38.8616,VID_20220324_124708_F-1.png,744,696,0.0,0.0,0.0,744.68,695.184,1.06274,786.699,692.122,,
94,47,0,keypoint,-14.1136,-0.661748,38.5207,VID_20220324_124708_F0.png,396,511,0.0,0.0,0.0,400.642,511.254,4.64879,440.472,512.997,,
95,47,1,keypoint,-14.1136,-0.661748,38.5207,VID_20220324_124708_F-1.png,749,614,0.0,0.0,0.0,749.401,613.69,0.506825,791.889,612.254,,
96,48,0,val_1,-16.2934,1.8864,38.9581,VID_20220324_124708_F0.png,315,606,0.0,0.0,0.0,321.019,605.278,6.06171,360.184,601.047,2.12396,
97,48,1,val_1,-16.2934,1.8864,38.9581,VID_20220324_124708_F-1.png,664,728,0.0,0.0,0.0,665.537,726.493,2.15241,708.866,722.93,2.12396,
98,49,0,val_1,-16.4031,3.97059,39.3522,VID_20220324_124708_F0.png,317,682,0.0,0.0,0.0,323.171,680.493,6.35209,361.107,671.924,,
99,49,1,val_1,-16.4031,3.97059,39.3522,VID_20220324_124708_F-1.png,659,811,0.0,0.0,0.0,660.979,808.254,3.38513,703.678,803.145,,
100,50,0,keypoint,-14.4003,4.12156,39.3227,VID_20220324_124708_F0.png,396,688,0.0,0.0,0.0,400.921,686.104,5.27337,438.474,676.075,,
101,50,1,keypoint,-14.4003,4.12156,39.3227,VID_20220324_124708_F-1.png,737,800,0.0,0.0,0.0,738.176,798.222,2.13167,779.48,793.145,,
102,51,0,keypoint,-14.2783,2.0197,38.9761,VID_20220324_124708_F0.png,396,611,0.0,0.0,0.0,400.727,610.148,4.8032,439.747,604.997,,
103,51,1,keypoint,-14.2783,2.0197,38.9761,VID_20220324_124708_F-1.png,742,719,0.0,0.0,0.0,742.785,718.061,1.22396,784.646,714.548,,
104,52,0,keypoint,-16.4339,4.57127,39.4967,VID_20220324_124708_F0.png,318,704,0.0,0.0,0.0,324.314,701.762,6.69907,361.781,692.037,,
105,52,1,keypoint,-16.4339,4.57127,39.4967,VID_20220324_124708_F-1.png,657,834,0.0,0.0,0.0,659.122,831.292,3.44053,701.6,825.755,,
106,53,0,keypoint,-16.5881,6.65007,39.1856,VID_20220324_124708_F0.png,306,783,0.0,0.0,0.0,313.197,779.116,8.17871,349.58,765.505,,
107,53,1,keypoint,-16.5881,6.65007,39.1856,VID_20220324_124708_F-1.png,664,921,0.0,0.0,0.0,666.41,917.101,4.58403,708.879,909.937,,
108,54,0,keypoint,-14.6051,6.76917,39.0225,VID_20220324_124708_F0.png,383,788,0.0,0.0,0.0,388.531,784.506,6.54209,424.243,769.061,,
109,54,1,keypoint,-14.6051,6.76917,39.0225,VID_20220324_124708_F-1.png,744,907,0.0,0.0,0.0,745.524,903.579,3.74525,786.72,896.443,,
110,55,0,keypoint,-14.4314,4.71112,39.4074,VID_20220324_124708_F0.png,396,709,0.0,0.0,0.0,400.92,707.225,5.23081,437.973,695.938,,
111,55,1,keypoint,-14.4314,4.71112,39.4074,VID_20220324_124708_F-1.png,736,823,0.0,0.0,0.0,737.269,820.507,2.79726,778.416,815.0,,
112,56,0,keypoint,-16.628,7.2498,39.0581,VID_20220324_124708_F0.png,302,806,0.0,0.0,0.0,309.504,801.917,8.54265,345.552,787.251,,
113,56,1,keypoint,-16.628,7.2498,39.0581,VID_20220324_124708_F-1.png,667,947,0.0,0.0,0.0,669.441,942.356,5.24667,711.927,934.713,,
114,57,0,keypoint,-16.7732,9.30852,38.7282,VID_20220324_124708_F0.png,289,886,0.0,0.0,0.0,298.174,880.374,10.7618,332.853,862.416,,
115,57,1,keypoint,-16.7732,9.30852,38.7282,VID_20220324_124708_F-1.png,675,1036,0.0,0.0,0.0,677.513,1028.93,7.50473,719.92,1019.67,,
116,58,0,keypoint,-14.796,9.43663,38.5297,VID_20220324_124708_F0.png,367,892,0.0,0.0,0.0,373.569,886.914,8.30764,407.18,866.911,,
117,58,1,keypoint,-14.796,9.43663,38.5297,VID_20220324_124708_F-1.png,756,1019,0.0,0.0,0.0,757.567,1012.79,6.40821,798.698,1003.54,,
118,59,0,keypoint,-14.6374,7.37054,38.9148,VID_20220324_124708_F0.png,380,811,0.0,0.0,0.0,385.669,807.344,6.74573,420.922,790.779,,
119,59,1,keypoint,-14.6374,7.37054,38.9148,VID_20220324_124708_F-1.png,747,932,0.0,0.0,0.0,748.548,927.877,4.40391,789.728,920.266,,
120,60,0,keypoint,7.78695,-8.09462,34.6161,VID_20220324_124708_F0.png,1315,196,0.0,0.0,0.0,1308.94,200.717,7.68295,1278.17,230.557,,
121,60,1,keypoint,7.78695,-8.09462,34.6161,VID_20220324_124708_F-1.png,1449,299,0.0,0.0,0.0,1439.83,303.218,10.0949,1472.4,310.813,,
122,61,0,keypoint,7.88123,-6.02906,34.9649,VID_20220324_124708_F0.png,1315,285,0.0,0.0,0.0,1309.63,288.733,6.54009,1274.74,313.639,,
123,61,1,keypoint,7.88123,-6.02906,34.9649,VID_20220324_124708_F-1.png,1444,367,0.0,0.0,0.0,1435.51,369.017,8.72801,1468.22,374.588,,
124,62,0,keypoint,9.17221,-5.80684,33.531,VID_20220324_124708_F0.png,1391,284,0.0,0.0,0.0,1383.57,287.663,8.28193,1344.87,310.528,,
125,62,1,keypoint,9.17221,-5.80684,33.531,VID_20220324_124708_F-1.png,1514,368,0.0,0.0,0.0,1503.04,371.101,11.3934,1535.95,376.965,,
126,63,0,keypoint,9.07475,-7.88084,33.1626,VID_20220324_124708_F0.png,1392,189,0.0,1.68508,1.71339,1383.73,195.267,10.3792,1348.76,223.606,,
127,63,1,keypoint,9.07475,-7.88084,33.1626,VID_20220324_124708_F-1.png,1520,301,0.0,0.0,0.0,1508.58,304.461,11.9366,1541.31,312.5,,
128,64,0,baya,-2.75721,-3.7078,40.9811,VID_20220324_124708_F0.png,860,406,26.6393,1.72247,1.67193,860.071,406.199,0.211146,882.437,434.264,,
129,64,1,baya,-2.75721,-3.7078,40.9811,VID_20220324_124708_F-1.png,1042,468,23.944,1.44093,1.42155,1041.84,468.116,0.198184,1076.12,469.841,,
130,65,0,baya,0.250576,3.86951,40.9357,VID_20220324_124708_F0.png,973,671,25.7875,1.16038e-34,0.00312813,972.815,671.36,0.405206,970.39,636.42,,
131,65,1,baya,0.250576,3.86951,40.9357,VID_20220324_124708_F-1.png,1136,695,20.8066,1.18186,1.08039,1134.78,693.32,2.07723,1167.24,689.476,,
132,66,0,baya,0.0,0.0,0.0,VID_20220324_124708_F0.png,870,638,26.4437,7.41287e-43,3.8255399999999996e-43,,,-1.0,,,,
133,66,1,baya,0.0,0.0,0.0,VID_20220324_124708_F-1.png,1048,674,24.913,1.84477e-06,0.0484003,4212.63,685.104,3164.65,4322.48,676.379,,
134,67,0,baya,0.0,0.0,0.0,VID_20220324_124708_F0.png,916,654,21.7321,0.0,0.0,,,-1.0,,,,
135,67,1,baya,0.0,0.0,0.0,VID_20220324_124708_F-1.png,1079,690,21.9753,1.3027e-06,0.0332177,4212.63,685.104,3133.63,4322.48,676.379,,
0,0,0,keypoint,-10.1745,0.688982,33.3158,VID_20220324_124754_F0.png,491,566,0.0,0.0,0.0,494.332,565.517,3.36629,540.33,562.611,,
1,0,1,keypoint,-10.1745,0.688982,33.3158,VID_20220324_124754_F-1.png,424,562,0.0,0.0,0.0,428.261,561.882,4.26279,393.802,560.607,,
2,1,0,keypoint,-10.2632,2.7733,33.2,VID_20220324_124754_F0.png,485,657,0.0,0.0,0.0,488.587,655.603,3.84893,533.249,644.342,,
3,1,1,keypoint,-10.2632,2.7733,33.2,VID_20220324_124754_F-1.png,421,630,0.0,0.0,0.0,425.385,629.254,4.44778,391.071,625.139,,
4,2,0,keypoint,0.0,0.0,0.0,VID_20220324_124754_F0.png,568,658,0.0,0.0,0.0,,,-1.0,,,,
5,2,1,keypoint,0.0,0.0,0.0,VID_20220324_124754_F-1.png,492,633,0.0,0.0,0.0,-2453.96,418.881,-1.0,-2596.13,425.556,,
6,3,0,keypoint,-8.7713,0.849513,34.6981,VID_20220324_124754_F0.png,573,571,0.0,0.0,0.0,575.132,570.968,2.13226,619.193,566.986,,
7,3,1,keypoint,-8.7713,0.849513,34.6981,VID_20220324_124754_F-1.png,496,565,0.0,0.0,0.0,499.261,564.365,3.32221,465.153,563.09,,
8,4,0,cal_1,-9.94233,-4.71499,33.6378,VID_20220324_124754_F0.png,506,333,0.0,0.0,0.0,509.421,334.974,3.9494,550.679,353.232,,
