,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
42,21,0,baya,-6.72291,-1.2441,23.7923,VID_20220217_111735_F0.png,527,461,20.5942,0.0,0.0,529.393,460.93,2.3944,592.874,471.892,,
43,21,1,baya,-6.72291,-1.2441,23.7923,VID_20220217_111735_F3.png,528,449,0.0,0.0,0.0,531.266,450.21,3.48263,596.43,470.718,,
44,22,0,baya,-3.92813,-0.81067,16.3197,VID_20220217_111735_F0.png,593,466,19.9079,6.866360000000001e-44,1.1350499999999999e-43,593.702,464.679,1.49605,685.878,482.43,,
45,22,1,baya,-3.92813,-0.81067,16.3197,VID_20220217_111735_F3.png,585,458,0.0,0.0,0.0,588.196,460.004,3.77246,683.297,498.416,,
46,23,0,baya,0.0,0.0,0.0,VID_20220217_111735_F0.png,402,336,23.3387,0.0,0.0,,,-1.0,,,,
47,23,1,baya,0.0,0.0,0.0,VID_20220217_111735_F3.png,400,321,0.0,0.0,0.0,947.129,190.829,562.401,943.232,-737.467,,
48,24,0,val_2,-1.06088,0.0693268,11.554,VID_20220217_111735_F0.png,821,544,0.0,1.4013e-45,0.0,822.38,544.477,1.46015,955.037,536.387,,
49,24,1,val_2,-1.06088,0.0693268,11.554,VID_20220217_111735_F3.png,840,554,0.0,0.0,0.0,838.818,553.621,1.24145,958.355,643.022,,
0,0,0,baya,-13.127,-4.34096,55.3288,VID_20220217_112310_F0.png,597,423,26.0162,2.83979,3.51452,598.994,423.425,2.03895,625.352,431.558,,
1,0,1,baya,-13.127,-4.34096,55.3288,VID_20220217_112310_F3.png,668,422,0.0,0.0,0.0,669.104,422.844,1.39002,696.96,426.317,,
2,1,0,val_2,-18.5247,-14.3194,56.5979,VID_20220217_112310_F0.png,456,169,0.0,0.0,0.0,460.679,173.252,6.32242,482.151,188.74,,2.04055
3,1,1,val_2,-18.5247,-14.3194,56.5979,VID_20220217_112310_F3.png,491,154,0.0,0.0,0.0,495.237,158.459,6.1511,522.811,166.11,,2.04055
4,2,0,baya,-0.921288,-10.0798,57.906,VID_20220217_112310_F0.png,939,286,26.8742,5.1136,5.35141,938.975,286.382,0.38315,941.389,311.032,,
5,2,1,baya,-0.921288,-10.0798,57.906,VID_20220217_112310_F3.png,961,281,0.0,0.0,0.0,960.624,283.282,2.31256,984.508,290.769,,
6,3,0,baya,-9.9742,-11.2173,54.9733,VID_20220217_112310_F0.png,683,241,27.3782,3.23011,4.40965,684.728,243.414,2.96876,703.294,262.898,,
