,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
15,7,1,keypoint,-8.73695,-5.30387,33.4145,VID_20220324_104640_F-1.png,561,411,0.0,0.0,0.0,563.478,411.389,2.50833,531.106,416.281,,
16,8,0,keypoint,-10.007,-8.08961,31.9538,VID_20220324_104640_F0.png,478,169,0.0,0.0,0.0,482.388,173.017,5.94911,519.77,201.216,,
17,8,1,keypoint,-10.007,-8.08961,31.9538,VID_20220324_104640_F-1.png,493,325,0.0,0.0,0.0,496.631,327.26,4.27674,465.142,336.054,,
18,9,0,keypoint,-10.1384,-5.97671,32.0234,VID_20220324_104640_F0.png,473,266,0.0,0.0,0.0,477.128,268.374,4.76177,518.447,291.103,,
19,9,1,keypoint,-10.1384,-5.97671,32.0234,VID_20220324_104640_F-1.png,493,390,0.0,0.0,0.0,496.438,391.853,3.90539,464.165,397.998,,
20,10,0,keypoint,-8.76326,-5.91834,33.4469,VID_20220324_104640_F0.png,558,280,0.0,0.0,0.0,560.976,282.26,3.73708,599.033,306.244,,
21,10,1,keypoint,-8.76326,-5.91834,33.4469,VID_20220324_104640_F-1.png,561,392,0.0,0.0,0.0,563.521,393.187,2.78634,531.362,398.801,,
22,11,0,keypoint,-8.64534,-8.02637,33.4319,VID_20220324_104640_F0.png,563,188,0.0,0.0,0.0,566.214,191.772,4.95506,599.884,220.941,,
23,11,1,keypoint,-8.64534,-8.02637,33.4319,VID_20220324_104640_F-1.png,562,328,0.0,0.0,0.0,564.73,329.538,3.13348,533.275,337.58,,
24,12,0,val_2,-9.82709,-10.8327,31.8928,VID_20220324_104640_F0.png,485,42,0.0,0.0,0.0,490.131,49.0462,8.71644,522.49,82.3315,,2.11493
25,12,1,val_2,-9.82709,-10.8327,31.8928,VID_20220324_104640_F-1.png,494,241,0.0,0.0,0.0,497.877,243.942,4.867,467.695,255.848,,2.11493
26,13,0,val_2,-9.96872,-8.72392,31.9693,VID_20220324_104640_F0.png,480,140,0.0,0.0,0.0,484.459,144.755,6.51882,520.615,174.281,,
27,13,1,val_2,-9.96872,-8.72392,31.9693,VID_20220324_104640_F-1.png,494,306,0.0,0.0,0.0,497.67,308.14,4.24895,466.474,317.674,,
28,14,0,keypoint,-8.59253,-8.63974,33.4022,VID_20220324_104640_F0.png,565,161,0.0,0.0,0.0,568.288,165.146,5.29145,600.715,195.57,,
29,14,1,keypoint,-8.59253,-8.63974,33.4022,VID_20220324_104640_F-1.png,562,309,0.0,0.0,0.0,564.802,310.841,3.35277,533.566,319.567,,
